t	h	T	H2	H	O	O2	OH	H2O	H2O2	H02	masa
2.923953355e-006	1e-011	300	-328342662.5	2434192191	43139342.88	119468614.2	1413350934	6.442805901e+010	1222.979752	169.6094027	228.9120649
2.924998651e-006	1e-011	300	-328494850.9	2435099128	43161374.57	119469694	1413905111	6.449573693e+010	1223.155256	169.6253066	229.1484005
2.926044184e-006	1e-011	300	-328647073.9	2436006272	43183414.47	119470770.8	1414459422	6.456347723e+010	1223.330756	169.6412062	229.3849525
2.927089953e-006	1e-011	300	-328799331.4	2436913625	43205462.58	119471844.7	1415013868	6.463127997e+010	1223.50625	169.6571013	229.6217212
2.928135958e-006	1e-011	300	-328951623.4	2437821185	43227518.9	119472915.5	1415568448	6.469914519e+010	1223.681738	169.6729921	229.8587067
2.9291822e-006	1e-011	300	-329103949.9	2438728953	43249583.44	119473983.3	1416123162	6.476707295e+010	1223.857222	169.6888785	230.0959092
2.930228677e-006	1e-011	300	-329256311	2439636930	43271656.19	119475048.2	1416678011	6.483506328e+010	1224.0327	169.7047606	230.3333289
2.931275391e-006	1e-011	300	-329408706.7	2440545114	43293737.16	119476110	1417232995	6.490311625e+010	1224.208172	169.7206382	230.5709659
2.932322341e-006	1e-011	300	-329561136.9	2441453506	43315826.36	119477168.8	1417788113	6.49712319e+010	1224.383639	169.7365115	230.8088204
2.933369527e-006	1e-011	300	-329713601.6	2442362107	43337923.77	119478224.6	1418343365	6.503941029e+010	1224.559101	169.7523804	231.0468926
2.934416949e-006	1e-011	300	-329866100.9	2443270915	43360029.4	119479277.4	1418898752	6.510765145e+010	1224.734557	169.768245	231.2851826
2.935464608e-006	1e-011	300	-330018634.8	2444179932	43382143.26	119480327.2	1419454274	6.517595544e+010	1224.910008	169.7841052	231.5236907
2.936512503e-006	1e-011	300	-330171203.2	2445089157	43404265.35	119481374	1420009930	6.524432232e+010	1225.085453	169.799961	231.7624169
2.937560634e-006	1e-011	300	-330323806.2	2445998589	43426395.66	119482417.8	1420565721	6.531275212e+010	1225.260894	169.8158124	232.0013616
2.938609002e-006	1e-011	300	-330476443.8	2446908230	43448534.2	119483458.5	1421121646	6.538124491e+010	1225.436328	169.8316595	232.2405247
2.939657606e-006	1e-011	300	-330629115.9	2447818079	43470680.98	119484496.3	1421677706	6.544980073e+010	1225.611758	169.8475023	232.4799066
2.940706446e-006	1e-011	300	-330781822.6	2448728137	43492835.98	119485531	1422233900	6.551841962e+010	1225.787181	169.8633406	232.7195074
2.941755523e-006	1e-011	300	-330934563.9	2449638402	43514999.22	119486562.7	1422790229	6.558710165e+010	1225.9626	169.8791746	232.9593272
2.942804836e-006	1e-011	300	-331087339.7	2450548876	43537170.69	119487591.4	1423346693	6.565584686e+010	1226.138013	169.8950043	233.1993663
2.943854386e-006	1e-011	300	-331240150.2	2451459557	43559350.41	119488617.1	1423903292	6.57246553e+010	1226.31342	169.9108296	233.4396248
2.944904172e-006	1e-011	300	-331392995.2	2452370448	43581538.35	119489639.8	1424460025	6.579352702e+010	1226.488823	169.9266505	233.6801029
2.945954195e-006	1e-011	300	-331545874.8	2453281546	43603734.54	119490659.4	1425016892	6.586246207e+010	1226.664219	169.9424671	233.9208007
2.947004454e-006	1e-011	300	-331698789	2454192852	43625938.97	119491676	1425573895	6.59314605e+010	1226.839611	169.9582793	234.1617184
2.94805495e-006	1e-011	300	-331851737.8	2455104367	43648151.65	119492689.6	1426131032	6.600052236e+010	1227.014997	169.9740872	234.4028563
2.949105682e-006	1e-011	300	-332004721.2	2456016090	43670372.57	119493700.2	1426688304	6.606964771e+010	1227.190377	169.9898907	234.6442144
2.950156651e-006	1e-011	300	-332157739.2	2456928022	43692601.73	119494707.8	1427245710	6.613883658e+010	1227.365752	170.0056899	234.885793
2.951207856e-006	1e-011	300	-332310791.8	2457840162	43714839.15	119495712.3	1427803252	6.620808904e+010	1227.541122	170.0214847	235.1275922
2.952259298e-006	1e-011	300	-332463879	2458752510	43737084.81	119496713.8	1428360928	6.627740513e+010	1227.716486	170.0372752	235.3696122
2.953310977e-006	1e-011	300	-332617000.8	2459665066	43759338.72	119497712.2	1428918739	6.63467849e+010	1227.891845	170.0530613	235.6118532
2.954362892e-006	1e-011	300	-332770157.2	2460577831	43781600.89	119498707.7	1429476684	6.641622841e+010	1228.067198	170.0688431	235.8543153
2.955415044e-006	1e-011	300	-332923348.3	2461490805	43803871.31	119499700.1	1430034765	6.64857357e+010	1228.242546	170.0846206	236.0969987
2.956467433e-006	1e-011	300	-333076573.9	2462403987	43826149.99	119500689.5	1430592980	6.655530682e+010	1228.417889	170.1003937	236.3399037
2.957520058e-006	1e-011	300	-333229834.2	2463317377	43848436.92	119501675.8	1431151330	6.662494183e+010	1228.593226	170.1161625	236.5830303
2.95857292e-006	1e-011	300	-333383129.1	2464230975	43870732.12	119502659.1	1431709815	6.669464078e+010	1228.768558	170.1319269	236.8263788
2.959626019e-006	1e-011	300	-333536458.7	2465144782	43893035.57	119503639.4	1432268434	6.676440371e+010	1228.943884	170.147687	237.0699493
2.960679355e-006	1e-011	300	-333689822.8	2466058798	43915347.29	119504616.7	1432827189	6.683423067e+010	1229.119204	170.1634428	237.313742
2.961732927e-006	1e-011	300	-333843221.6	2466973022	43937667.27	119505590.9	1433386078	6.690412173e+010	1229.29452	170.1791942	237.557757
2.962786736e-006	1e-011	300	-333996655.1	2467887455	43959995.52	119506562	1433945102	6.697407692e+010	1229.469829	170.1949413	237.8019946
2.963840783e-006	1e-011	300	-334150123.1	2468802096	43982332.03	119507530.2	1434504261	6.70440963e+010	1229.645134	170.2106841	238.046455
2.964895065e-006	1e-011	300	-334303625.9	2469716946	44004676.81	119508495.3	1435063555	6.711417991e+010	1229.820433	170.2264225	238.2911382
2.965949585e-006	1e-011	300	-334457163.2	2470632004	44027029.86	119509457.3	1435622984	6.718432782e+010	1229.995726	170.2421566	238.5360445
2.967004342e-006	1e-011	300	-334610735.2	2471547271	44049391.18	119510416.3	1436182548	6.725454007e+010	1230.171014	170.2578864	238.7811741
2.968059336e-006	1e-011	300	-334764341.9	2472462747	44071760.78	119511372.3	1436742247	6.732481671e+010	1230.346297	170.2736119	239.0265271
2.969114566e-006	1e-011	300	-334917983.2	2473378431	44094138.65	119512325.2	1437302081	6.739515779e+010	1230.521574	170.289333	239.2721037
2.970170034e-006	1e-011	300	-335071659.2	2474294324	44116524.8	119513275.1	1437862049	6.746556337e+010	1230.696845	170.3050498	239.5179041
2.971225739e-006	1e-011	300	-335225369.9	2475210425	44138919.22	119514221.9	1438422153	6.753603349e+010	1230.872112	170.3207623	239.7639284
2.97228168e-006	1e-011	300	-335379115.2	2476126735	44161321.93	119515165.7	1438982392	6.76065682e+010	1231.047372	170.3364705	240.0101769
2.973337859e-006	1e-011	300	-335532895.1	2477043254	44183732.91	119516106.4	1439542765	6.767716756e+010	1231.222627	170.3521743	240.2566497
2.974394275e-006	1e-011	300	-335686709.8	2477959982	44206152.18	119517044.1	1440103274	6.774783162e+010	1231.397877	170.3678738	240.5033469
2.975450927e-006	1e-011	300	-335840559.1	2478876918	44228579.74	119517978.7	1440663918	6.781856043e+010	1231.573121	170.3835691	240.7502689
2.976507817e-006	1e-011	300	-335994443.1	2479794063	44251015.57	119518910.3	1441224696	6.788935403e+010	1231.74836	170.39926	240.9974157
2.977564944e-006	1e-011	300	-336148361.8	2480711417	44273459.7	119519838.8	1441785610	6.796021249e+010	1231.923594	170.4149465	241.2447875
2.978622308e-006	1e-011	300	-336302315.1	2481628979	44295912.12	119520764.3	1442346659	6.803113585e+010	1232.098821	170.4306288	241.4923844
2.979679909e-006	1e-011	300	-336456303.2	2482546751	44318372.82	119521686.7	1442907843	6.810212416e+010	1232.274044	170.4463068	241.7402068
2.980737748e-006	1e-011	300	-336610325.9	2483464731	44340841.82	119522606	1443469162	6.817317747e+010	1232.449261	170.4619804	241.9882547
2.981795823e-006	1e-011	300	-336764383.3	2484382920	44363319.11	119523522.3	1444030616	6.824429584e+010	1232.624472	170.4776498	242.2365284
2.982854136e-006	1e-011	300	-336918475.4	2485301318	44385804.7	119524435.5	1444592205	6.831547932e+010	1232.799678	170.4933148	242.4850279
2.983912686e-006	1e-011	300	-337072602.2	2486219925	44408298.58	119525345.7	1445153929	6.838672796e+010	1232.974878	170.5089755	242.7337535
2.984971474e-006	1e-011	300	-337226763.7	2487138740	44430800.77	119526252.8	1445715789	6.84580418e+010	1233.150073	170.524632	242.9827054
2.986030498e-006	1e-011	300	-337380960	2488057765	44453311.25	119527156.9	1446277783	6.852942091e+010	1233.325263	170.5402841	243.2318838
2.98708976e-006	1e-011	300	-337535190.9	2488976998	44475830.03	119528057.9	1446839913	6.860086532e+010	1233.500447	170.5559319	243.4812887
2.988149259e-006	1e-011	300	-337689456.5	2489896441	44498357.12	119528955.8	1447402178	6.867237511e+010	1233.675625	170.5715754	243.7309205
2.989208996e-006	1e-011	300	-337843756.8	2490816092	44520892.51	119529850.6	1447964578	6.87439503e+010	1233.850798	170.5872146	243.9807792
2.99026897e-006	1e-011	300	-337998091.9	2491735952	44543436.21	119530742.4	1448527113	6.881559097e+010	1234.025965	170.6028496	244.2308651
2.991329181e-006	1e-011	300	-338152461.7	2492656022	44565988.22	119531631.1	1449089784	6.888729715e+010	1234.201127	170.6184802	244.4811783
2.99238963e-006	1e-011	300	-338306866.2	2493576300	44588548.53	119532516.8	1449652590	6.89590689e+010	1234.376284	170.6341065	244.731719
2.993450316e-006	1e-011	300	-338461305.4	2494496787	44611117.16	119533399.4	1450215531	6.903090627e+010	1234.551435	170.6497286	244.9824874
2.994511239e-006	1e-011	300	-338615779.3	2495417484	44633694.1	119534278.9	1450778607	6.910280932e+010	1234.72658	170.6653463	245.2334836
2.9955724e-006	1e-011	300	-338770288	2496338389	44656279.35	119535155.3	1451341818	6.917477809e+010	1234.90172	170.6809598	245.484708
2.996633799e-006	1e-011	300	-338924831.4	2497259504	44678872.92	119536028.7	1451905165	6.924681264e+010	1235.076854	170.6965689	245.7361605
2.997695435e-006	1e-011	300	-339079409.6	2498180827	44701474.81	119536898.9	1452468647	6.931891302e+010	1235.251983	170.7121738	245.9878414
2.998757308e-006	1e-011	300	-339234022.5	2499102360	44724085.02	119537766.1	1453032264	6.939107927e+010	1235.427107	170.7277744	246.239751
2.999819419e-006	1e-011	300	-339388670.1	2500024102	44746703.54	119538630.3	1453596017	6.946331146e+010	1235.602224	170.7433707	246.4918893
3.000881768e-006	1e-011	300	-339543352.5	2500946053	44769330.39	119539491.3	1454159905	6.953560964e+010	1235.777337	170.7589627	246.7442565
3.001944354e-006	1e-011	300	-339698069.6	2501868213	44791965.56	119540349.3	1454723928	6.960797385e+010	1235.952443	170.7745504	246.9968529
3.003007178e-006	1e-011	300	-339852821.4	2502790582	44814609.06	119541204.2	1455288087	6.968040414e+010	1236.127545	170.7901339	247.2496786
3.004070239e-006	1e-011	300	-340007608.1	2503713161	44837260.89	119542056	1455852381	6.975290058e+010	1236.30264	170.8057131	247.5027337
3.005133538e-006	1e-011	300	-340162429.5	2504635948	44859921.04	119542904.7	1456416810	6.982546321e+010	1236.477731	170.821288	247.7560185
3.006197075e-006	1e-011	300	-340317285.6	2505558945	44882589.52	119543750.4	1456981375	6.989809208e+010	1236.652815	170.8368586	248.0095332
3.007260849e-006	1e-011	300	-340472176.5	2506482151	44905266.33	119544592.9	1457546075	6.997078725e+010	1236.827895	170.8524249	248.2632779
3.008324861e-006	1e-011	300	-340627102.2	2507405567	44927951.48	119545432.4	1458110910	7.004354877e+010	1237.002968	170.867987	248.5172528
3.009389111e-006	1e-011	300	-340782062.6	2508329191	44950644.96	119546268.8	1458675881	7.011637669e+010	1237.178036	170.8835448	248.771458
3.010453599e-006	1e-011	300	-340937057.8	2509253025	44973346.78	119547102.1	1459240987	7.018927106e+010	1237.353099	170.8990983	249.0258939
3.011518324e-006	1e-011	300	-341092087.8	2510177069	44996056.94	119547932.3	1459806229	7.026223193e+010	1237.528156	170.9146475	249.2805605
3.012583287e-006	1e-011	300	-341247152.6	2511101321	45018775.43	119548759.4	1460371606	7.033525937e+010	1237.703207	170.9301925	249.535458
3.013648488e-006	1e-011	300	-341402252.1	2512025783	45041502.27	119549583.4	1460937119	7.040835341e+010	1237.878253	170.9457332	249.7905866
3.014713927e-006	1e-011	300	-341557386.5	2512950455	45064237.45	119550404.4	1461502767	7.048151411e+010	1238.053294	170.9612697	250.0459465
3.015779604e-006	1e-011	300	-341712555.6	2513875335	45086980.97	119551222.2	1462068551	7.055474153e+010	1238.228328	170.9768018	250.3015379
3.016845518e-006	1e-011	300	-341867759.5	2514800425	45109732.84	119552037	1462634470	7.062803571e+010	1238.403358	170.9923298	250.557361
3.017911671e-006	1e-011	300	-342022998.2	2515725725	45132493.05	119552848.6	1463200525	7.070139671e+010	1238.578381	171.0078534	250.8134158
3.018978061e-006	1e-011	300	-342178271.7	2516651234	45155261.62	119553657.1	1463766715	7.077482459e+010	1238.753399	171.0233728	251.0697027
3.020044689e-006	1e-011	300	-342333580	2517576952	45178038.53	119554462.6	1464333041	7.084831938e+010	1238.928412	171.0388879	251.3262218
3.021111555e-006	1e-011	300	-342488923.1	2518502880	45200823.8	119555264.9	1464899502	7.092188116e+010	1239.103419	171.0543988	251.5829733
3.022178659e-006	1e-011	300	-342644301	2519429017	45223617.42	119556064.2	1465466099	7.099550996e+010	1239.278421	171.0699054	251.8399573
3.023246002e-006	1e-011	300	-342799713.7	2520355364	45246419.39	119556860.3	1466032832	7.106920584e+010	1239.453417	171.0854077	252.0971741
3.024313582e-006	1e-011	300	-342955161.2	2521281920	45269229.72	119557653.4	1466599700	7.114296886e+010	1239.628407	171.1009058	252.3546238
3.0253814e-006	1e-011	300	-343110643.6	2522208686	45292048.41	119558443.3	1467166703	7.121679906e+010	1239.803392	171.1163997	252.6123066
3.026449456e-006	1e-011	300	-343266160.7	2523135662	45314875.46	119559230.2	1467733842	7.129069651e+010	1239.978371	171.1318893	252.8702227
3.027517751e-006	1e-011	300	-343421712.7	2524062847	45337710.87	119560013.9	1468301117	7.136466124e+010	1240.153345	171.1473746	253.1283723
3.028586283e-006	1e-011	300	-343577299.5	2524990241	45360554.64	119560794.5	1468868528	7.143869332e+010	1240.328313	171.1628557	253.3867556
3.029655054e-006	1e-011	300	-343732921.1	2525917845	45383406.78	119561572	1469436074	7.15127928e+010	1240.503275	171.1783325	253.6453726
3.030724062e-006	1e-011	300	-343888577.6	2526845659	45406267.28	119562346.4	1470003756	7.158695973e+010	1240.678232	171.1938051	253.9042237
3.031793309e-006	1e-011	300	-344044268.9	2527773682	45429136.16	119563117.7	1470571573	7.166119416e+010	1240.853184	171.2092735	254.163309
3.032862794e-006	1e-011	300	-344199995	2528701915	45452013.4	119563885.9	1471139527	7.173549615e+010	1241.02813	171.2247376	254.4226287
3.033932517e-006	1e-011	300	-344355755.9	2529630358	45474899.01	119564651	1471707616	7.180986575e+010	1241.20307	171.2401974	254.682183
3.035002479e-006	1e-011	300	-344511551.7	2530559011	45497792.99	119565412.9	1472275840	7.188430301e+010	1241.378004	171.2556531	254.941972
3.036072678e-006	1e-011	300	-344667382.4	2531487873	45520695.35	119566171.8	1472844201	7.195880798e+010	1241.552933	171.2711044	255.201996
3.037143116e-006	1e-011	300	-344823247.9	2532416944	45543606.08	119566927.5	1473412697	7.203338072e+010	1241.727857	171.2865516	255.4622551
3.038213793e-006	1e-011	300	-344979148.2	2533346226	45566525.19	119567680.1	1473981328	7.210802129e+010	1241.902775	171.3019945	255.7227495
3.039284707e-006	1e-011	300	-345135083.4	2534275717	45589452.68	119568429.6	1474550096	7.218272973e+010	1242.077687	171.3174331	255.9834794
3.04035586e-006	1e-011	300	-345291053.4	2535205418	45612388.55	119569175.9	1475118999	7.225750609e+010	1242.252594	171.3328675	256.2444449
3.041427251e-006	1e-011	300	-345447058.3	2536135329	45635332.79	119569919.2	1475688039	7.233235044e+010	1242.427495	171.3482977	256.5056463
3.042498881e-006	1e-011	300	-345603098.1	2537065450	45658285.43	119570659.3	1476257214	7.240726282e+010	1242.60239	171.3637237	256.7670838
3.043570749e-006	1e-011	300	-345759172.7	2537995780	45681246.45	119571396.3	1476826524	7.248224329e+010	1242.77728	171.3791454	257.0287575
3.044642855e-006	1e-011	300	-345915282.2	2538926320	45704215.85	119572130.2	1477395971	7.25572919e+010	1242.952165	171.3945629	257.2906676
3.0457152e-006	1e-011	300	-346071426.6	2539857070	45727193.64	119572860.9	1477965553	7.26324087e+010	1243.127043	171.4099762	257.5528143
3.046787783e-006	1e-011	300	-346227605.8	2540788030	45750179.82	119573588.6	1478535272	7.270759375e+010	1243.301916	171.4253852	257.8151978
3.047860604e-006	1e-011	300	-346383819.9	2541719200	45773174.39	119574313.1	1479105126	7.278284711e+010	1243.476784	171.44079	258.0778182
3.048933665e-006	1e-011	300	-346540068.9	2542650580	45796177.36	119575034.4	1479675116	7.285816881e+010	1243.651646	171.4561906	258.3406758
3.050006963e-006	1e-011	300	-346696352.8	2543582170	45819188.72	119575752.7	1480245242	7.293355892e+010	1243.826502	171.471587	258.6037708
3.0510805e-006	1e-011	300	-346852671.6	2544513969	45842208.47	119576467.8	1480815503	7.30090175e+010	1244.001353	171.4869791	258.8671032
3.052154276e-006	1e-011	300	-347009025.2	2545445979	45865236.63	119577179.8	1481385901	7.308454458e+010	1244.176198	171.5023671	259.1306734
3.05322829e-006	1e-011	300	-347165413.8	2546378199	45888273.18	119577888.6	1481956435	7.316014024e+010	1244.351037	171.5177508	259.3944815
3.054302543e-006	1e-011	300	-347321837.2	2547310628	45911318.13	119578594.3	1482527104	7.323580452e+010	1244.525871	171.5331302	259.6585276
3.055377034e-006	1e-011	300	-347478295.6	2548243268	45934371.48	119579296.9	1483097910	7.331153747e+010	1244.700699	171.5485055	259.922812
3.056451765e-006	1e-011	300	-347634788.8	2549176117	45957433.24	119579996.3	1483668851	7.338733915e+010	1244.875522	171.5638766	260.1873349
3.057526733e-006	1e-011	300	-347791316.9	2550109177	45980503.4	119580692.6	1484239929	7.346320962e+010	1245.050339	171.5792434	260.4520963
3.058601941e-006	1e-011	300	-347947880	2551042446	46003581.97	119581385.8	1484811142	7.353914892e+010	1245.22515	171.594606	260.7170967
3.059677387e-006	1e-011	300	-348104477.9	2551975926	46026668.94	119582075.8	1485382491	7.361515711e+010	1245.399956	171.6099644	260.982336
3.060753071e-006	1e-011	300	-348261110.8	2552909616	46049764.33	119582762.7	1485953977	7.369123424e+010	1245.574756	171.6253186	261.2478145
3.061828995e-006	1e-011	300	-348417778.6	2553843516	46072868.13	119583446.4	1486525598	7.376738038e+010	1245.749551	171.6406686	261.5135324
3.062905157e-006	1e-011	300	-348574481.3	2554777626	46095980.34	119584127	1487097356	7.384359556e+010	1245.924339	171.6560144	261.7794899
3.063981558e-006	1e-011	300	-348731218.9	2555711946	46119100.96	119584804.5	1487669249	7.391987985e+010	1246.099123	171.671356	262.0456871
3.065058198e-006	1e-011	300	-348887991.4	2556646476	46142230.01	119585478.8	1488241279	7.39962333e+010	1246.2739	171.6866933	262.3121242
3.066135077e-006	1e-011	300	-349044798.9	2557581217	46165367.46	119586149.9	1488813444	7.407265596e+010	1246.448672	171.7020265	262.5788015
3.067212194e-006	1e-011	300	-349201641.3	2558516167	46188513.34	119586817.9	1489385746	7.414914789e+010	1246.623438	171.7173555	262.8457191
3.06828955e-006	1e-011	300	-349358518.6	2559451328	46211667.64	119587482.8	1489958184	7.422570915e+010	1246.798199	171.7326802	263.1128772
3.069367145e-006	1e-011	300	-349515430.9	2560386699	46234830.36	119588144.5	1490530757	7.430233977e+010	1246.972954	171.7480008	263.380276
3.070444979e-006	1e-011	300	-349672378.1	2561322281	46258001.51	119588803.1	1491103467	7.437903983e+010	1247.147703	171.7633172	263.6479157
3.071523052e-006	1e-011	300	-349829360.2	2562258072	46281181.08	119589458.5	1491676314	7.445580937e+010	1247.322447	171.7786293	263.9157965
3.072601364e-006	1e-011	300	-349986377.3	2563194074	46304369.07	119590110.7	1492249296	7.453264845e+010	1247.497185	171.7939373	264.1839184
3.073679915e-006	1e-011	300	-350143429.3	2564130286	46327565.5	119590759.8	1492822414	7.460955713e+010	1247.671918	171.8092411	264.4522819
3.074758705e-006	1e-011	300	-350300516.3	2565066709	46350770.35	119591405.8	1493395669	7.468653544e+010	1247.846644	171.8245406	264.7208869
3.075837734e-006	1e-011	300	-350457638.3	2566003341	46373983.64	119592048.6	1493969060	7.476358346e+010	1248.021365	171.839836	264.9897338
3.076917001e-006	1e-011	300	-350614795.2	2566940184	46397205.36	119592688.2	1494542587	7.484070124e+010	1248.196081	171.8551272	265.2588227
3.077996508e-006	1e-011	300	-350771987	2567877238	46420435.51	119593324.7	1495116250	7.491788882e+010	1248.370791	171.8704142	265.5281538
3.079076254e-006	1e-011	300	-350929213.8	2568814502	46443674.1	119593958	1495690049	7.499514627e+010	1248.545495	171.8856971	265.7977272
3.080156239e-006	1e-011	300	-351086475.6	2569751976	46466921.13	119594588.1	1496263985	7.507247364e+010	1248.720193	171.9009757	266.0675433
3.081236463e-006	1e-011	300	-351243772.4	2570689660	46490176.6	119595215.1	1496838056	7.514987098e+010	1248.894886	171.9162501	266.337602
3.082316926e-006	1e-011	300	-351401104.1	2571627555	46513440.51	119595839	1497412264	7.522733835e+010	1249.069573	171.9315204	266.6079038
3.083397628e-006	1e-011	300	-351558470.8	2572565661	46536712.86	119596459.6	1497986609	7.53048758e+010	1249.244255	171.9467865	266.8784486
3.08447857e-006	1e-011	300	-351715872.5	2573503977	46559993.66	119597077.1	1498561089	7.538248338e+010	1249.41893	171.9620484	267.1492368
3.08555975e-006	1e-011	300	-351873309.1	2574442503	46583282.9	119597691.5	1499135706	7.546016116e+010	1249.5936	171.9773061	267.4202685
3.08664117e-006	1e-011	300	-352030780.7	2575381240	46606580.59	119598302.6	1499710459	7.553790918e+010	1249.768265	171.9925596	267.691544
3.087722829e-006	1e-011	300	-352188287.4	2576320187	46629886.72	119598910.6	1500285349	7.56157275e+010	1249.942924	172.007809	267.9630633
3.088804727e-006	1e-011	300	-352345829	2577259345	46653201.31	119599515.4	1500860375	7.569361618e+010	1250.117577	172.0230541	268.2348266
3.089886865e-006	1e-011	300	-352503405.6	2578198714	46676524.35	119600117.1	1501435537	7.577157527e+010	1250.292224	172.0382952	268.5068343
3.090969241e-006	1e-011	300	-352661017.2	2579138293	46699855.84	119600715.6	1502010835	7.584960482e+010	1250.466866	172.053532	268.7790864
3.092051857e-006	1e-011	300	-352818663.8	2580078082	46723195.79	119601310.9	1502586270	7.59277049e+010	1250.641502	172.0687646	269.0515832
3.093134713e-006	1e-011	300	-352976345.3	2581018082	46746544.19	119601903	1503161841	7.600587554e+010	1250.816132	172.0839931	269.3243248
3.094217807e-006	1e-011	300	-353134061.9	2581958293	46769901.05	119602492	1503737549	7.608411682e+010	1250.990757	172.0992174	269.5973114
3.095301141e-006	1e-011	300	-353291813.5	2582898714	46793266.38	119603077.8	1504313393	7.616242878e+010	1251.165376	172.1144376	269.8705433
3.096384715e-006	1e-011	300	-353449600.1	2583839346	46816640.16	119603660.4	1504889373	7.624081148e+010	1251.339989	172.1296536	270.1440206
3.097468528e-006	1e-011	300	-353607421.8	2584780189	46840022.4	119604239.8	1505465490	7.631926498e+010	1251.514597	172.1448654	270.4177435
3.09855258e-006	1e-011	300	-353765278.4	2585721242	46863413.11	119604816	1506041744	7.639778932e+010	1251.689199	172.160073	270.6917122
3.099636871e-006	1e-011	300	-353923170.1	2586662506	46886812.29	119605389.1	1506618133	7.647638457e+010	1251.863795	172.1752765	270.9659268
3.100721403e-006	1e-011	300	-354081096.7	2587603981	46910219.93	119605959	1507194659	7.655505078e+010	1252.038385	172.1904758	271.2403876
3.101806173e-006	1e-011	300	-354239058.4	2588545666	46933636.04	119606525.7	1507771322	7.6633788e+010	1252.21297	172.205671	271.5150948
3.102891183e-006	1e-011	300	-354397055.2	2589487563	46957060.62	119607089.2	1508348121	7.671259629e+010	1252.387549	172.220862	271.7900486
3.103976433e-006	1e-011	300	-354555086.9	2590429670	46980493.68	119607649.5	1508925057	7.679147571e+010	1252.562123	172.2360488	272.0652491
3.105061922e-006	1e-011	300	-354713153.7	2591371987	47003935.2	119608206.7	1509502129	7.68704263e+010	1252.73669	172.2512315	272.3406965
3.10614765e-006	1e-011	300	-354871255.5	2592314516	47027385.21	119608760.6	1510079337	7.694944814e+010	1252.911252	172.26641	272.6163911
3.107233619e-006	1e-011	300	-355029392.4	2593257255	47050843.69	119609311.4	1510656683	7.702854126e+010	1253.085809	172.2815844	272.892333
3.108319826e-006	1e-011	300	-355187564.3	2594200205	47074310.64	119609859	1511234164	7.710770573e+010	1253.260359	172.2967546	273.1685224
3.109406274e-006	1e-011	300	-355345771.2	2595143366	47097786.08	119610403.4	1511811782	7.71869416e+010	1253.434904	172.3119207	273.4449596
3.110492961e-006	1e-011	300	-355504013.2	2596086738	47121270	119610944.6	1512389537	7.726624893e+010	1253.609443	172.3270826	273.7216446
3.111579888e-006	1e-011	300	-355662290.3	2597030320	47144762.4	119611482.6	1512967429	7.734562777e+010	1253.783977	172.3422404	273.9985777
3.112667054e-006	1e-011	300	-355820602.4	2597974114	47168263.29	119612017.4	1513545457	7.742507818e+010	1253.958504	172.357394	274.2757591
3.11375446e-006	1e-011	300	-355978949.5	2598918118	47191772.66	119612549	1514123621	7.750460021e+010	1254.133026	172.3725435	274.5531889
3.114842106e-006	1e-011	300	-356137331.7	2599862334	47215290.52	119613077.4	1514701922	7.758419392e+010	1254.307543	172.3876888	274.8308675
3.115929991e-006	1e-011	300	-356295749	2600806760	47238816.87	119613602.6	1515280360	7.766385937e+010	1254.482053	172.40283	275.1087949
3.117018117e-006	1e-011	300	-356454201.4	2601751397	47262351.7	119614124.6	1515858935	7.77435966e+010	1254.656558	172.417967	275.3869713
3.118106482e-006	1e-011	300	-356612688.8	2602696245	47285895.04	119614643.5	1516437646	7.782340568e+010	1254.831057	172.4330999	275.665397
3.119195087e-006	1e-011	300	-356771211.2	2603641305	47309446.86	119615159.1	1517016493	7.790328667e+010	1255.00555	172.4482287	275.9440721
3.120283931e-006	1e-011	300	-356929768.8	2604586575	47333007.18	119615671.5	1517595478	7.798323961e+010	1255.180038	172.4633533	276.2229969
3.121373016e-006	1e-011	300	-357088361.4	2605532056	47356576	119616180.7	1518174599	7.806326457e+010	1255.35452	172.4784738	276.5021715
3.12246234e-006	1e-011	300	-357246989.1	2606477748	47380153.31	119616686.7	1518753857	7.814336159e+010	1255.528996	172.4935901	276.7815961
3.123551904e-006	1e-011	300	-357405651.9	2607423652	47403739.13	119617189.5	1519333251	7.822353074e+010	1255.703466	172.5087023	277.0612709
3.124641708e-006	1e-011	300	-357564349.8	2608369766	47427333.44	119617689.1	1519912782	7.830377207e+010	1255.877931	172.5238104	277.3411961
3.125731752e-006	1e-011	300	-357723082.7	2609316091	47450936.26	119618185.5	1520492450	7.838408563e+010	1256.05239	172.5389143	277.6213719
3.126822036e-006	1e-011	300	-357881850.8	2610262628	47474547.59	119618678.7	1521072255	7.846447149e+010	1256.226843	172.5540141	277.9017985
3.12791256e-006	1e-011	300	-358040653.9	2611209376	47498167.42	119619168.7	1521652196	7.85449297e+010	1256.40129	172.5691098	278.1824761
3.129003324e-006	1e-011	300	-358199492.2	2612156335	47521795.76	119619655.4	1522232275	7.862546031e+010	1256.575732	172.5842014	278.4634049
3.130094328e-006	1e-011	300	-358358365.5	2613103504	47545432.6	119620139	1522812490	7.870606339e+010	1256.750168	172.5992888	278.744585
3.131185572e-006	1e-011	300	-358517274	2614050886	47569077.96	119620619.3	1523392841	7.878673898e+010	1256.924598	172.6143721	279.0260168
