t	h	T	H2	H	O	O2	OH	H2O	H2O2	H02	masa
1.39264085e-007	1e-011	300	75500613.83	76692510.98	1877921.087	99099887.38	27537725.92	72383976.43	289.0401467	19.22213201	1.000000048
1.39274741e-007	1e-011	300	75499156.15	76699267.4	1877969.437	99100073.35	27540726.37	72380555.66	289.0542568	19.22363811	1.000000048
1.392853973e-007	1e-011	300	75497698.44	76706024.13	1878017.787	99100259.33	27543727.03	72377134.67	289.0683666	19.22514428	1.000000048
1.392960537e-007	1e-011	300	75496240.68	76712781.17	1878066.138	99100445.31	27546727.9	72373713.45	289.0824762	19.22665051	1.000000048
1.393067104e-007	1e-011	300	75494782.89	76719538.52	1878114.49	99100631.3	27549728.98	72370292.01	289.0965855	19.22815682	1.000000048
1.393173673e-007	1e-011	300	75493325.06	76726296.18	1878162.843	99100817.29	27552730.28	72366870.35	289.1106945	19.22966319	1.000000048
1.393280245e-007	1e-011	300	75491867.19	76733054.15	1878211.196	99101003.29	27555731.78	72363448.47	289.1248032	19.23116963	1.000000048
1.393386819e-007	1e-011	300	75490409.28	76739812.42	1878259.55	99101189.29	27558733.5	72360026.37	289.1389116	19.23267614	1.000000048
1.393493394e-007	1e-011	300	75488951.34	76746571	1878307.905	99101375.29	27561735.43	72356604.05	289.1530198	19.23418272	1.000000048
1.393599973e-007	1e-011	300	75487493.35	76753329.89	1878356.261	99101561.3	27564737.57	72353181.5	289.1671277	19.23568937	1.000000048
1.393706553e-007	1e-011	300	75486035.33	76760089.08	1878404.617	99101747.31	27567739.93	72349758.74	289.1812353	19.23719608	1.000000048
1.393813136e-007	1e-011	300	75484577.27	76766848.59	1878452.974	99101933.33	27570742.5	72346335.75	289.1953426	19.23870286	1.000000048
1.393919721e-007	1e-011	300	75483119.17	76773608.4	1878501.332	99102119.35	27573745.27	72342912.54	289.2094496	19.24020971	1.000000048
1.394026308e-007	1e-011	300	75481661.03	76780368.52	1878549.691	99102305.38	27576748.27	72339489.11	289.2235564	19.24171663	1.000000048
1.394132897e-007	1e-011	300	75480202.85	76787128.95	1878598.05	99102491.41	27579751.47	72336065.45	289.2376629	19.24322362	1.000000048
1.394239489e-007	1e-011	300	75478744.64	76793889.69	1878646.41	99102677.44	27582754.88	72332641.58	289.2517691	19.24473067	1.000000048
1.394346083e-007	1e-011	300	75477286.38	76800650.73	1878694.771	99102863.48	27585758.51	72329217.48	289.265875	19.2462378	1.000000048
1.394452679e-007	1e-011	300	75475828.09	76807412.09	1878743.132	99103049.52	27588762.35	72325793.17	289.2799806	19.24774499	1.000000048
1.394559278e-007	1e-011	300	75474369.76	76814173.75	1878791.495	99103235.57	27591766.4	72322368.63	289.294086	19.24925225	1.000000048
1.394665878e-007	1e-011	300	75472911.39	76820935.72	1878839.858	99103421.63	27594770.66	72318943.87	289.308191	19.25075958	1.000000048
1.394772481e-007	1e-011	300	75471452.98	76827697.99	1878888.222	99103607.68	27597775.14	72315518.88	289.3222958	19.25226697	1.000000048
1.394879087e-007	1e-011	300	75469994.53	76834460.58	1878936.586	99103793.74	27600779.82	72312093.68	289.3364003	19.25377444	1.000000048
1.394985694e-007	1e-011	300	75468536.05	76841223.47	1878984.951	99103979.81	27603784.72	72308668.25	289.3505046	19.25528197	1.000000048
1.395092304e-007	1e-011	300	75467077.53	76847986.67	1879033.318	99104165.88	27606789.83	72305242.61	289.3646085	19.25678957	1.000000048
1.395198916e-007	1e-011	300	75465618.97	76854750.18	1879081.684	99104351.95	27609795.15	72301816.74	289.3787122	19.25829724	1.000000048
1.39530553e-007	1e-011	300	75464160.37	76861514	1879130.052	99104538.03	27612800.69	72298390.65	289.3928156	19.25980498	1.000000048
1.395412146e-007	1e-011	300	75462701.73	76868278.12	1879178.42	99104724.12	27615806.44	72294964.34	289.4069187	19.26131278	1.000000048
1.395518765e-007	1e-011	300	75461243.05	76875042.56	1879226.789	99104910.2	27618812.39	72291537.8	289.4210215	19.26282066	1.000000048
1.395625386e-007	1e-011	300	75459784.33	76881807.3	1879275.159	99105096.3	27621818.57	72288111.05	289.435124	19.2643286	1.000000048
1.395732009e-007	1e-011	300	75458325.58	76888572.35	1879323.53	99105282.39	27624824.95	72284684.07	289.4492263	19.26583661	1.000000048
1.395838635e-007	1e-011	300	75456866.79	76895337.71	1879371.901	99105468.49	27627831.54	72281256.88	289.4633283	19.26734469	1.000000048
1.395945262e-007	1e-011	300	75455407.96	76902103.37	1879420.273	99105654.6	27630838.35	72277829.46	289.47743	19.26885283	1.000000048
1.396051892e-007	1e-011	300	75453949.09	76908869.34	1879468.646	99105840.71	27633845.37	72274401.82	289.4915314	19.27036105	1.000000048
1.396158525e-007	1e-011	300	75452490.18	76915635.63	1879517.02	99106026.82	27636852.6	72270973.95	289.5056325	19.27186933	1.000000048
1.396265159e-007	1e-011	300	75451031.23	76922402.21	1879565.394	99106212.94	27639860.04	72267545.87	289.5197334	19.27337768	1.000000048
1.396371796e-007	1e-011	300	75449572.25	76929169.11	1879613.769	99106399.07	27642867.7	72264117.56	289.533834	19.2748861	1.000000048
1.396478435e-007	1e-011	300	75448113.23	76935936.32	1879662.145	99106585.19	27645875.57	72260689.04	289.5479343	19.27639459	1.000000048
1.396585076e-007	1e-011	300	75446654.16	76942703.83	1879710.521	99106771.32	27648883.64	72257260.29	289.5620343	19.27790314	1.000000048
1.39669172e-007	1e-011	300	75445195.06	76949471.65	1879758.899	99106957.46	27651891.94	72253831.32	289.576134	19.27941177	1.000000048
1.396798365e-007	1e-011	300	75443735.93	76956239.78	1879807.277	99107143.6	27654900.44	72250402.12	289.5902334	19.28092046	1.000000048
1.396905013e-007	1e-011	300	75442276.75	76963008.22	1879855.656	99107329.75	27657909.15	72246972.71	289.6043326	19.28242922	1.000000048
1.397011664e-007	1e-011	300	75440817.53	76969776.97	1879904.036	99107515.9	27660918.08	72243543.07	289.6184315	19.28393805	1.000000048
1.397118316e-007	1e-011	300	75439358.28	76976546.02	1879952.416	99107702.05	27663927.22	72240113.22	289.6325301	19.28544694	1.000000048
1.397224971e-007	1e-011	300	75437898.99	76983315.38	1880000.797	99107888.21	27666936.57	72236683.14	289.6466284	19.28695591	1.000000048
1.397331628e-007	1e-011	300	75436439.66	76990085.05	1880049.179	99108074.37	27669946.14	72233252.84	289.6607265	19.28846494	1.000000048
1.397438287e-007	1e-011	300	75434980.29	76996855.03	1880097.562	99108260.54	27672955.91	72229822.32	289.6748242	19.28997404	1.000000048
1.397544949e-007	1e-011	300	75433520.88	77003625.32	1880145.945	99108446.71	27675965.9	72226391.57	289.6889217	19.29148321	1.000000048
1.397651612e-007	1e-011	300	75432061.43	77010395.91	1880194.33	99108632.88	27678976.1	72222960.61	289.7030189	19.29299244	1.000000048
1.397758278e-007	1e-011	300	75430601.95	77017166.81	1880242.715	99108819.06	27681986.51	72219529.42	289.7171158	19.29450175	1.000000048
1.397864947e-007	1e-011	300	75429142.43	77023938.02	1880291.1	99109005.25	27684997.13	72216098.01	289.7312124	19.29601112	1.000000048
1.397971617e-007	1e-011	300	75427682.86	77030709.54	1880339.487	99109191.44	27688007.97	72212666.38	289.7453088	19.29752056	1.000000048
1.39807829e-007	1e-011	300	75426223.26	77037481.37	1880387.874	99109377.63	27691019.02	72209234.53	289.7594049	19.29903007	1.000000048
1.398184965e-007	1e-011	300	75424763.63	77044253.5	1880436.262	99109563.83	27694030.28	72205802.46	289.7735007	19.30053965	1.000000048
1.398291642e-007	1e-011	300	75423303.95	77051025.95	1880484.651	99109750.03	27697041.75	72202370.17	289.7875962	19.30204929	1.000000048
1.398398322e-007	1e-011	300	75421844.23	77057798.7	1880533.041	99109936.24	27700053.44	72198937.65	289.8016914	19.303559	1.000000048
1.398505003e-007	1e-011	300	75420384.48	77064571.76	1880581.431	99110122.45	27703065.33	72195504.91	289.8157863	19.30506879	1.000000048
1.398611687e-007	1e-011	300	75418924.69	77071345.12	1880629.822	99110308.66	27706077.44	72192071.95	289.829881	19.30657863	1.000000048
1.398718374e-007	1e-011	300	75417464.86	77078118.8	1880678.214	99110494.88	27709089.76	72188638.77	289.8439754	19.30808855	1.000000048
1.398825062e-007	1e-011	300	75416004.99	77084892.78	1880726.607	99110681.1	27712102.29	72185205.37	289.8580695	19.30959854	1.000000048
1.398931753e-007	1e-011	300	75414545.08	77091667.07	1880775	99110867.33	27715115.04	72181771.74	289.8721633	19.31110859	1.000000048
1.399038446e-007	1e-011	300	75413085.13	77098441.67	1880823.394	99111053.57	27718128	72178337.9	289.8862568	19.31261871	1.000000048
1.399145141e-007	1e-011	300	75411625.15	77105216.58	1880871.789	99111239.8	27721141.16	72174903.83	289.9003501	19.3141289	1.000000048
1.399251839e-007	1e-011	300	75410165.13	77111991.8	1880920.185	99111426.04	27724154.55	72171469.54	289.914443	19.31563916	1.000000048
1.399358539e-007	1e-011	300	75408705.06	77118767.32	1880968.582	99111612.29	27727168.14	72168035.03	289.9285357	19.31714948	1.000000048
1.399465241e-007	1e-011	300	75407244.96	77125543.15	1881016.979	99111798.54	27730181.94	72164600.3	289.9426281	19.31865988	1.000000048
1.399571945e-007	1e-011	300	75405784.83	77132319.29	1881065.377	99111984.79	27733195.96	72161165.34	289.9567203	19.32017034	1.000000048
1.399678652e-007	1e-011	300	75404324.65	77139095.74	1881113.776	99112171.05	27736210.19	72157730.17	289.9708121	19.32168087	1.000000048
1.39978536e-007	1e-011	300	75402864.43	77145872.5	1881162.175	99112357.32	27739224.63	72154294.77	289.9849037	19.32319147	1.000000048
1.399892072e-007	1e-011	300	75401404.18	77152649.56	1881210.576	99112543.58	27742239.29	72150859.15	289.998995	19.32470213	1.000000048
1.399998785e-007	1e-011	300	75399943.89	77159426.93	1881258.977	99112729.86	27745254.15	72147423.31	290.013086	19.32621287	1.000000048
1.4001055e-007	1e-011	300	75398483.56	77166204.61	1881307.379	99112916.13	27748269.23	72143987.25	290.0271767	19.32772367	1.000000048
1.400212218e-007	1e-011	300	75397023.19	77172982.6	1881355.782	99113102.41	27751284.52	72140550.96	290.0412671	19.32923454	1.000000048
1.400318938e-007	1e-011	300	75395562.78	77179760.9	1881404.185	99113288.7	27754300.02	72137114.46	290.0553573	19.33074547	1.000000048
1.400425661e-007	1e-011	300	75394102.33	77186539.51	1881452.589	99113474.99	27757315.74	72133677.73	290.0694471	19.33225648	1.000000048
1.400532385e-007	1e-011	300	75392641.85	77193318.42	1881500.994	99113661.28	27760331.67	72130240.78	290.0835367	19.33376755	1.000000048
1.400639112e-007	1e-011	300	75391181.32	77200097.64	1881549.4	99113847.58	27763347.8	72126803.61	290.097626	19.3352787	1.000000049
1.400745841e-007	1e-011	300	75389720.76	77206877.17	1881597.807	99114033.88	27766364.15	72123366.21	290.111715	19.33678991	1.000000049
1.400852572e-007	1e-011	300	75388260.16	77213657.01	1881646.214	99114220.19	27769380.72	72119928.6	290.1258038	19.33830118	1.000000049
1.400959306e-007	1e-011	300	75386799.52	77220437.15	1881694.622	99114406.5	27772397.49	72116490.76	290.1398922	19.33981253	1.000000049
1.401066042e-007	1e-011	300	75385338.85	77227217.61	1881743.031	99114592.82	27775414.48	72113052.71	290.1539804	19.34132394	1.000000049
1.40117278e-007	1e-011	300	75383878.13	77233998.37	1881791.441	99114779.14	27778431.68	72109614.43	290.1680683	19.34283542	1.000000049
1.40127952e-007	1e-011	300	75382417.38	77240779.44	1881839.851	99114965.46	27781449.09	72106175.93	290.1821559	19.34434697	1.000000049
1.401386263e-007	1e-011	300	75380956.58	77247560.82	1881888.263	99115151.79	27784466.72	72102737.2	290.1962433	19.34585859	1.000000049
1.401493008e-007	1e-011	300	75379495.75	77254342.5	1881936.675	99115338.12	27787484.55	72099298.26	290.2103303	19.34737028	1.000000049
1.401599755e-007	1e-011	300	75378034.88	77261124.5	1881985.088	99115524.46	27790502.6	72095859.09	290.2244171	19.34888203	1.000000049
1.401706504e-007	1e-011	300	75376573.98	77267906.8	1882033.501	99115710.8	27793520.86	72092419.71	290.2385036	19.35039385	1.000000049
1.401813256e-007	1e-011	300	75375113.03	77274689.41	1882081.916	99115897.15	27796539.33	72088980.1	290.2525898	19.35190574	1.000000049
1.40192001e-007	1e-011	300	75373652.05	77281472.33	1882130.331	99116083.5	27799558.02	72085540.27	290.2666757	19.3534177	1.000000049
1.402026766e-007	1e-011	300	75372191.02	77288255.56	1882178.747	99116269.86	27802576.91	72082100.21	290.2807613	19.35492972	1.000000049
1.402133524e-007	1e-011	300	75370729.96	77295039.09	1882227.164	99116456.22	27805596.02	72078659.94	290.2948467	19.35644182	1.000000049
1.402240285e-007	1e-011	300	75369268.86	77301822.94	1882275.581	99116642.58	27808615.34	72075219.44	290.3089317	19.35795398	1.000000049
1.402347048e-007	1e-011	300	75367807.72	77308607.09	1882324	99116828.95	27811634.88	72071778.72	290.3230165	19.35946621	1.000000049
1.402453813e-007	1e-011	300	75366346.54	77315391.55	1882372.419	99117015.32	27814654.62	72068337.78	290.337101	19.36097851	1.000000049
1.40256058e-007	1e-011	300	75364885.33	77322176.32	1882420.839	99117201.7	27817674.58	72064896.62	290.3511853	19.36249087	1.000000049
1.40266735e-007	1e-011	300	75363424.07	77328961.39	1882469.259	99117388.08	27820694.75	72061455.24	290.3652692	19.3640033	1.000000049
1.402774122e-007	1e-011	300	75361962.78	77335746.78	1882517.681	99117574.46	27823715.13	72058013.64	290.3793529	19.3655158	1.000000049
1.402880896e-007	1e-011	300	75360501.45	77342532.47	1882566.103	99117760.85	27826735.73	72054571.81	290.3934362	19.36702837	1.000000049
1.402987673e-007	1e-011	300	75359040.08	77349318.47	1882614.526	99117947.25	27829756.53	72051129.76	290.4075193	19.36854101	1.000000049
1.403094451e-007	1e-011	300	75357578.67	77356104.78	1882662.95	99118133.65	27832777.55	72047687.49	290.4216022	19.37005371	1.000000049
1.403201232e-007	1e-011	300	75356117.23	77362891.4	1882711.375	99118320.05	27835798.78	72044245	290.4356847	19.37156649	1.000000049
1.403308015e-007	1e-011	300	75354655.74	77369678.32	1882759.8	99118506.46	27838820.23	72040802.29	290.4497669	19.37307933	1.000000049
1.403414801e-007	1e-011	300	75353194.22	77376465.56	1882808.226	99118692.87	27841841.88	72037359.35	290.4638489	19.37459224	1.000000049
1.403521588e-007	1e-011	300	75351732.66	77383253.1	1882856.653	99118879.29	27844863.75	72033916.19	290.4779306	19.37610521	1.000000049
1.403628378e-007	1e-011	300	75350271.06	77390040.95	1882905.081	99119065.71	27847885.83	72030472.82	290.492012	19.37761826	1.000000049
1.403735171e-007	1e-011	300	75348809.42	77396829.11	1882953.51	99119252.13	27850908.12	72027029.22	290.5060931	19.37913137	1.000000049
1.403841965e-007	1e-011	300	75347347.74	77403617.57	1883001.939	99119438.56	27853930.63	72023585.39	290.5201739	19.38064455	1.000000049
1.403948762e-007	1e-011	300	75345886.02	77410406.35	1883050.369	99119625	27856953.34	72020141.35	290.5342545	19.3821578	1.000000049
1.404055561e-007	1e-011	300	75344424.27	77417195.43	1883098.8	99119811.43	27859976.27	72016697.08	290.5483348	19.38367111	1.000000049
1.404162362e-007	1e-011	300	75342962.48	77423984.82	1883147.232	99119997.88	27862999.41	72013252.6	290.5624147	19.38518449	1.000000049
1.404269165e-007	1e-011	300	75341500.64	77430774.52	1883195.665	99120184.32	27866022.76	72009807.89	290.5764944	19.38669795	1.000000049
1.404375971e-007	1e-011	300	75340038.77	77437564.53	1883244.098	99120370.77	27869046.33	72006362.96	290.5905739	19.38821147	1.000000049
1.404482779e-007	1e-011	300	75338576.87	77444354.84	1883292.532	99120557.23	27872070.11	72002917.81	290.604653	19.38972505	1.000000049
1.404589589e-007	1e-011	300	75337114.92	77451145.47	1883340.967	99120743.69	27875094.1	71999472.43	290.6187319	19.39123871	1.000000049
1.404696402e-007	1e-011	300	75335652.93	77457936.4	1883389.403	99120930.15	27878118.3	71996026.84	290.6328104	19.39275243	1.000000049
1.404803217e-007	1e-011	300	75334190.91	77464727.64	1883437.84	99121116.62	27881142.71	71992581.02	290.6468887	19.39426622	1.000000049
1.404910034e-007	1e-011	300	75332728.85	77471519.19	1883486.277	99121303.1	27884167.34	71989134.98	290.6609667	19.39578008	1.000000049
1.405016853e-007	1e-011	300	75331266.75	77478311.04	1883534.715	99121489.57	27887192.18	71985688.72	290.6750444	19.39729401	1.000000049
1.405123674e-007	1e-011	300	75329804.61	77485103.21	1883583.154	99121676.05	27890217.23	71982242.23	290.6891219	19.398808	1.000000049
1.405230498e-007	1e-011	300	75328342.43	77491895.68	1883631.594	99121862.54	27893242.49	71978795.53	290.703199	19.40032206	1.000000049
1.405337324e-007	1e-011	300	75326880.22	77498688.46	1883680.035	99122049.03	27896267.97	71975348.6	290.7172759	19.40183619	1.000000049
1.405444152e-007	1e-011	300	75325417.96	77505481.55	1883728.476	99122235.53	27899293.66	71971901.46	290.7313525	19.40335039	1.000000049
1.405550983e-007	1e-011	300	75323955.67	77512274.95	1883776.918	99122422.02	27902319.56	71968454.09	290.7454288	19.40486465	1.000000049
1.405657816e-007	1e-011	300	75322493.34	77519068.66	1883825.361	99122608.53	27905345.67	71965006.49	290.7595048	19.40637899	1.000000049
1.405764651e-007	1e-011	300	75321030.97	77525862.67	1883873.805	99122795.04	27908371.99	71961558.68	290.7735806	19.40789339	1.000000049
1.405871488e-007	1e-011	300	75319568.56	77532656.99	1883922.249	99122981.55	27911398.53	71958110.65	290.7876561	19.40940786	1.000000049
1.405978328e-007	1e-011	300	75318106.11	77539451.62	1883970.695	99123168.06	27914425.28	71954662.39	290.8017312	19.41092239	1.000000049
1.406085169e-007	1e-011	300	75316643.63	77546246.56	1884019.141	99123354.58	27917452.24	71951213.91	290.8158061	19.412437	1.000000049
1.406192013e-007	1e-011	300	75315181.1	77553041.81	1884067.588	99123541.11	27920479.41	71947765.21	290.8298807	19.41395167	1.000000049
1.40629886e-007	1e-011	300	75313718.54	77559837.37	1884116.036	99123727.64	27923506.8	71944316.29	290.8439551	19.41546641	1.000000049
1.406405708e-007	1e-011	300	75312255.94	77566633.23	1884164.485	99123914.17	27926534.4	71940867.14	290.8580291	19.41698122	1.000000049
1.406512559e-007	1e-011	300	75310793.3	77573429.4	1884212.934	99124100.71	27929562.21	71937417.78	290.8721029	19.4184961	1.000000049
1.406619412e-007	1e-011	300	75309330.62	77580225.88	1884261.384	99124287.25	27932590.23	71933968.19	290.8861763	19.42001104	1.000000049
1.406726267e-007	1e-011	300	75307867.9	77587022.67	1884309.835	99124473.8	27935618.46	71930518.38	290.9002495	19.42152605	1.000000049
1.406833125e-007	1e-011	300	75306405.15	77593819.77	1884358.287	99124660.35	27938646.91	71927068.35	290.9143225	19.42304113	1.000000049
1.406939985e-007	1e-011	300	75304942.36	77600617.17	1884406.74	99124846.91	27941675.57	71923618.1	290.9283951	19.42455628	1.000000049
1.407046847e-007	1e-011	300	75303479.52	77607414.89	1884455.193	99125033.47	27944704.44	71920167.62	290.9424674	19.42607149	1.000000049
1.407153711e-007	1e-011	300	75302016.65	77614212.91	1884503.647	99125220.03	27947733.53	71916716.92	290.9565395	19.42758677	1.000000049
1.407260578e-007	1e-011	300	75300553.74	77621011.24	1884552.103	99125406.6	27950762.82	71913266.01	290.9706113	19.42910212	1.000000049
1.407367447e-007	1e-011	300	75299090.8	77627809.88	1884600.558	99125593.17	27953792.33	71909814.87	290.9846828	19.43061754	1.000000049
1.407474318e-007	1e-011	300	75297627.81	77634608.82	1884649.015	99125779.75	27956822.05	71906363.5	290.998754	19.43213303	1.000000049
1.407581191e-007	1e-011	300	75296164.79	77641408.08	1884697.473	99125966.33	27959851.99	71902911.92	291.0128249	19.43364858	1.000000049
1.407688067e-007	1e-011	300	75294701.72	77648207.64	1884745.931	99126152.92	27962882.13	71899460.11	291.0268955	19.4351642	1.000000049
1.407794945e-007	1e-011	300	75293238.62	77655007.51	1884794.39	99126339.51	27965912.49	71896008.09	291.0409659	19.43667989	1.000000049
1.407901825e-007	1e-011	300	75291775.48	77661807.69	1884842.85	99126526.1	27968943.06	71892555.84	291.055036	19.43819565	1.000000049
1.408008707e-007	1e-011	300	75290312.31	77668608.18	1884891.311	99126712.7	27971973.84	71889103.37	291.0691058	19.43971147	1.000000049
1.408115592e-007	1e-011	300	75288849.09	77675408.97	1884939.773	99126899.31	27975004.84	71885650.67	291.0831753	19.44122736	1.000000049
1.408222479e-007	1e-011	300	75287385.83	77682210.08	1884988.235	99127085.91	27978036.04	71882197.76	291.0972445	19.44274332	1.000000049
1.408329368e-007	1e-011	300	75285922.54	77689011.49	1885036.698	99127272.53	27981067.46	71878744.62	291.1113135	19.44425935	1.000000049
1.408436259e-007	1e-011	300	75284459.21	77695813.21	1885085.162	99127459.14	27984099.09	71875291.26	291.1253821	19.44577545	1.000000049
1.408543153e-007	1e-011	300	75282995.84	77702615.24	1885133.627	99127645.76	27987130.94	71871837.68	291.1394505	19.44729161	1.000000049
1.408650049e-007	1e-011	300	75281532.43	77709417.58	1885182.093	99127832.39	27990162.99	71868383.88	291.1535186	19.44880784	1.000000049
1.408756947e-007	1e-011	300	75280068.98	77716220.23	1885230.559	99128019.02	27993195.26	71864929.86	291.1675864	19.45032414	1.000000049
1.408863848e-007	1e-011	300	75278605.49	77723023.18	1885279.027	99128205.65	27996227.74	71861475.61	291.1816539	19.4518405	1.000000049
1.40897075e-007	1e-011	300	75277141.97	77729826.44	1885327.495	99128392.29	27999260.44	71858021.15	291.1957212	19.45335694	1.000000049
1.409077655e-007	1e-011	300	75275678.41	77736630.01	1885375.964	99128578.93	28002293.34	71854566.46	291.2097881	19.45487344	1.000000049
1.409184563e-007	1e-011	300	75274214.81	77743433.89	1885424.433	99128765.58	28005326.46	71851111.55	291.2238548	19.45639001	1.000000049
1.409291472e-007	1e-011	300	75272751.17	77750238.08	1885472.904	99128952.23	28008359.79	71847656.41	291.2379212	19.45790665	1.000000049
1.409398384e-007	1e-011	300	75271287.49	77757042.57	1885521.375	99129138.89	28011393.33	71844201.06	291.2519873	19.45942335	1.000000049
1.409505298e-007	1e-011	300	75269823.77	77763847.38	1885569.848	99129325.55	28014427.09	71840745.48	291.2660531	19.46094012	1.000000049
1.409612214e-007	1e-011	300	75268360.01	77770652.49	1885618.321	99129512.21	28017461.06	71837289.68	291.2801187	19.46245696	1.000000049
1.409719132e-007	1e-011	300	75266896.22	77777457.91	1885666.795	99129698.88	28020495.24	71833833.66	291.2941839	19.46397387	1.000000049
1.409826053e-007	1e-011	300	75265432.39	77784263.64	1885715.269	99129885.55	28023529.63	71830377.42	291.3082489	19.46549085	1.000000049
1.409932976e-007	1e-011	300	75263968.52	77791069.68	1885763.745	99130072.23	28026564.23	71826920.96	291.3223136	19.46700789	1.000000049
1.410039901e-007	1e-011	300	75262504.61	77797876.02	1885812.221	99130258.91	28029599.05	71823464.27	291.336378	19.468525	1.000000049
1.410146829e-007	1e-011	300	75261040.66	77804682.68	1885860.698	99130445.6	28032634.08	71820007.36	291.3504421	19.47004218	1.000000049
1.410253759e-007	1e-011	300	75259576.67	77811489.64	1885909.176	99130632.29	28035669.32	71816550.23	291.364506	19.47155942	1.000000049
1.410360691e-007	1e-011	300	75258112.65	77818296.91	1885957.655	99130818.98	28038704.77	71813092.88	291.3785695	19.47307674	1.000000049
1.410467625e-007	1e-011	300	75256648.58	77825104.49	1886006.135	99131005.68	28041740.44	71809635.31	291.3926328	19.47459412	1.000000049
1.410574562e-007	1e-011	300	75255184.48	77831912.38	1886054.615	99131192.38	28044776.32	71806177.52	291.4066958	19.47611157	1.000000049
1.4106815e-007	1e-011	300	75253720.34	77838720.57	1886103.097	99131379.09	28047812.41	71802719.5	291.4207585	19.47762908	1.000000049
1.410788441e-007	1e-011	300	75252256.16	77845529.08	1886151.579	99131565.8	28050848.71	71799261.26	291.4348209	19.47914667	1.000000049
1.410895385e-007	1e-011	300	75250791.95	77852337.89	1886200.062	99131752.52	28053885.23	71795802.8	291.448883	19.48066432	1.000000049
1.41100233e-007	1e-011	300	75249327.69	77859147.01	1886248.545	99131939.24	28056921.96	71792344.12	291.4629449	19.48218204	1.000000049
1.411109278e-007	1e-011	300	75247863.39	77865956.44	1886297.03	99132125.96	28059958.9	71788885.21	291.4770065	19.48369983	1.000000049
1.411216228e-007	1e-011	300	75246399.06	77872766.17	1886345.515	99132312.69	28062996.05	71785426.09	291.4910677	19.48521768	1.000000049
1.411323181e-007	1e-011	300	75244934.69	77879576.22	1886394.002	99132499.43	28066033.42	71781966.74	291.5051287	19.4867356	1.000000049
1.411430135e-007	1e-011	300	75243470.28	77886386.57	1886442.489	99132686.16	28069070.99	71778507.17	291.5191894	19.48825359	1.000000049
1.411537092e-007	1e-011	300	75242005.83	77893197.24	1886490.977	99132872.91	28072108.78	71775047.38	291.5332499	19.48977165	1.000000049
1.411644051e-007	1e-011	300	75240541.35	77900008.21	1886539.466	99133059.65	28075146.79	71771587.36	291.54731	19.49128978	1.000000049
1.411751012e-007	1e-011	300	75239076.82	77906819.49	1886587.955	99133246.4	28078185	71768127.13	291.5613699	19.49280797	1.000000049
1.411857976e-007	1e-011	300	75237612.26	77913631.07	1886636.446	99133433.16	28081223.43	71764666.67	291.5754295	19.49432623	1.000000049
1.411964942e-007	1e-011	300	75236147.65	77920442.97	1886684.937	99133619.92	28084262.07	71761205.99	291.5894888	19.49584456	1.000000049
1.41207191e-007	1e-011	300	75234683.01	77927255.17	1886733.429	99133806.68	28087300.92	71757745.09	291.6035478	19.49736295	1.000000049
1.41217888e-007	1e-011	300	75233218.33	77934067.69	1886781.922	99133993.45	28090339.98	71754283.97	291.6176065	19.49888142	1.000000049
1.412285853e-007	1e-011	300	75231753.62	77940880.51	1886830.416	99134180.22	28093379.26	71750822.62	291.6316649	19.50039995	1.000000049
1.412392828e-007	1e-011	300	75230288.86	77947693.64	1886878.91	99134367	28096418.75	71747361.05	291.6457231	19.50191855	1.000000049
1.412499805e-007	1e-011	300	75228824.06	77954507.07	1886927.406	99134553.78	28099458.45	71743899.26	291.659781	19.50343721	1.000000049
1.412606785e-007	1e-011	300	75227359.23	77961320.82	1886975.902	99134740.56	28102498.37	71740437.25	291.6738386	19.50495594	1.000000049
1.412713766e-007	1e-011	300	75225894.36	77968134.88	1887024.399	99134927.35	28105538.49	71736975.02	291.6878959	19.50647475	1.000000049
1.41282075e-007	1e-011	300	75224429.45	77974949.24	1887072.897	99135114.15	28108578.83	71733512.57	291.7019529	19.50799361	1.000000049
1.412927736e-007	1e-011	300	75222964.5	77981763.91	1887121.396	99135300.95	28111619.38	71730049.89	291.7160096	19.50951255	1.000000049
1.413034725e-007	1e-011	300	75221499.51	77988578.89	1887169.895	99135487.75	28114660.15	71726586.99	291.7300661	19.51103155	1.000000049
1.413141716e-007	1e-011	300	75220034.49	77995394.18	1887218.396	99135674.56	28117701.12	71723123.87	291.7441222	19.51255063	1.000000049
1.413248709e-007	1e-011	300	75218569.42	78002209.77	1887266.897	99135861.37	28120742.31	71719660.53	291.7581781	19.51406976	1.000000049
1.413355704e-007	1e-011	300	75217104.32	78009025.68	1887315.399	99136048.18	28123783.71	71716196.97	291.7722337	19.51558897	1.000000049
1.413462701e-007	1e-011	300	75215639.18	78015841.89	1887363.902	99136235	28126825.33	71712733.18	291.786289	19.51710824	1.000000049
1.413569701e-007	1e-011	300	75214174	78022658.41	1887412.406	99136421.83	28129867.15	71709269.17	291.8003441	19.51862759	1.000000049
1.413676703e-007	1e-011	300	75212708.78	78029475.24	1887460.911	99136608.66	28132909.19	71705804.94	291.8143988	19.52014699	1.000000049
1.413783707e-007	1e-011	300	75211243.52	78036292.38	1887509.416	99136795.49	28135951.44	71702340.49	291.8284533	19.52166647	1.000000049
1.413890714e-007	1e-011	300	75209778.23	78043109.83	1887557.923	99136982.33	28138993.9	71698875.82	291.8425074	19.52318602	1.000000049
